pre frontal cortex,posterior parietal cortex,pfc,prefrontal cortex,posteriorparietal cortex,ppc
0,0,0,8,0,0
1,0,42,11,0,0
0,0,6,2,0,0
0,0,47,23,0,0
0,0,0,7,0,0
0,0,0,0,0,0
2,0,0,22,0,0
1,0,25,19,0,0
0,0,105,13,0,0
1,1,13,9,0,0
0,0,8,3,0,0
0,0,22,6,0,0
0,7,40,33,0,25
0,0,76,17,0,0
1,0,36,6,0,0
0,0,0,4,0,0
0,0,5,4,0,0
1,0,17,5,0,0
1,0,6,5,0,0
2,0,6,28,0,1
0,0,35,0,0,0
0,0,104,0,0,0
0,0,1,0,0,0
0,0,0,10,0,0
0,0,3,4,0,0
0,0,11,3,0,0
0,0,10,7,0,0
0,0,22,10,0,0
0,0,0,6,0,0
0,0,0,0,0,0
2,14,0,72,0,0
0,1,0,3,0,0
0,0,41,0,0,0
0,0,5,4,0,0
0,0,0,3,0,0
0,0,0,0,0,0
0,0,31,2,0,0
0,0,0,8,0,0
0,0,0,6,0,0
0,0,49,8,0,0
1,2,1,21,0,0
0,0,45,0,0,0
1,0,89,22,0,0
0,0,2,1,0,0
0,3,41,20,0,0
0,0,64,17,0,0
0,0,108,0,0,0
0,1,60,14,0,0
0,0,0,2,0,0
0,0,42,11,0,0
0,1,43,19,0,0
0,0,34,0,0,0
0,0,0,1,0,0
0,0,67,10,0,0
0,0,65,9,0,0
2,0,35,5,0,0
0,0,6,4,0,0
0,0,49,0,0,0
0,0,34,21,0,0
0,0,0,25,0,0
0,1,10,4,0,0
0,1,22,8,0,0
0,0,26,17,0,0
0,0,75,0,0,0
0,0,5,0,0,0
0,0,0,2,0,0
0,0,37,0,0,0
0,0,10,0,0,0
0,3,32,6,0,0
0,0,56,0,0,0
0,0,0,8,0,0
2,0,0,16,0,0
0,0,0,1,0,0
0,0,1,4,0,0
0,0,73,23,0,0
2,6,55,20,0,2
0,0,13,5,0,0
0,0,62,12,0,0
0,0,86,7,0,0
0,0,96,32,0,0
0,0,0,6,0,0
0,0,2,2,0,0
0,0,24,0,0,0
0,0,0,0,0,0
0,0,25,6,0,0
0,0,0,1,0,0
0,0,13,14,0,0
0,0,5,7,0,0
0,0,18,3,0,0
1,0,167,29,0,0
0,0,3,24,0,0
2,0,88,12,0,0
1,0,16,4,0,0
0,0,106,0,0,0
0,0,0,0,0,0
0,0,0,15,0,0
1,0,0,0,0,0
0,1,13,13,0,0
0,0,0,6,0,0
0,0,0,37,0,0
0,0,23,0,0,0
0,0,8,26,0,0
1,0,65,17,0,0
0,0,35,6,0,0
0,0,5,7,0,0
0,0,0,1,0,0
0,0,54,21,0,0
0,0,24,17,0,0
0,0,41,0,0,0
0,4,109,15,0,0
0,0,35,0,0,0
0,0,148,0,0,0
0,1,70,14,0,0
0,0,136,0,0,0
0,0,0,15,0,0
1,0,0,30,0,0
0,0,23,0,0,0
0,0,8,0,0,0
1,0,54,25,0,0
0,0,8,14,0,0
2,0,14,4,0,0
0,0,0,1,0,0
0,0,29,0,0,0
0,0,0,28,0,0
0,0,30,9,0,0
3,0,97,10,0,0
0,0,16,0,0,0
0,0,53,0,0,0
1,0,76,6,0,0
0,0,9,8,0,0
0,0,23,29,0,0
0,0,0,19,0,0
1,0,0,11,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,28,9,0,0
3,0,16,11,0,0
0,0,0,8,0,0
0,0,0,0,0,0
0,0,0,3,0,0
0,0,0,0,0,0
0,0,37,0,0,0
0,0,27,57,0,0
0,0,6,4,0,0
0,0,19,6,0,0
0,0,97,8,0,0
0,12,94,19,0,80
2,0,0,6,0,0
0,0,13,0,0,0
0,0,7,4,0,0
0,0,1,0,0,0
0,0,0,4,0,0
0,0,34,5,0,0
0,0,17,0,0,0
2,0,0,18,0,0
0,1,25,9,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,15,3,0,0
0,0,26,7,0,0
1,0,70,10,0,0
1,0,0,4,0,0
1,0,37,6,0,0
0,0,26,18,0,0
0,0,41,0,0,0
0,0,0,0,0,0
0,0,4,0,0,0
0,0,8,6,0,0
0,0,26,5,0,0
0,0,63,7,0,0
0,0,47,10,0,0
0,0,46,12,0,0
0,0,5,8,0,0
0,0,0,0,0,0
0,0,27,3,0,0
1,0,33,13,0,0
1,0,43,8,0,1
0,0,0,6,0,0
0,0,13,0,0,0
2,0,0,13,0,0
0,0,16,7,0,0
1,0,58,12,0,0
1,0,21,6,0,0
0,0,24,9,0,0
0,0,25,11,0,0
0,0,0,7,0,0
0,0,0,3,0,0
0,0,0,4,0,0
0,0,3,1,0,0
0,0,19,8,0,0
0,0,206,10,0,0
0,0,11,7,0,0
1,0,3,3,0,0
0,0,0,6,0,0
0,0,121,0,0,0
0,0,18,2,0,0
0,0,67,13,0,0
0,0,107,0,0,0
0,3,0,14,0,0
0,0,65,0,0,0
0,0,1,1,0,0
1,0,0,5,0,0
0,0,5,0,0,0
0,0,0,0,0,0
0,0,60,0,0,0
0,3,42,25,0,0
0,0,5,2,0,0
0,0,10,8,0,0
0,0,0,16,0,0
0,0,43,0,0,0
0,8,20,15,0,11
0,0,15,5,0,0
2,0,1,3,0,0
0,0,3,24,0,0
0,0,53,13,0,0
0,4,10,5,0,10
0,0,0,3,0,0
0,0,4,3,0,0
1,0,0,4,0,0
0,0,0,2,0,0
2,0,4,30,0,0
0,1,27,8,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,13,0,0,0
0,0,26,0,0,0
0,0,0,0,0,0
1,0,71,30,0,0
0,0,27,0,0,0
0,0,0,1,0,0
0,0,33,0,0,0
0,0,43,11,0,0
0,0,24,8,0,0
0,0,9,10,0,0
0,0,0,0,0,0
0,0,13,23,0,0
1,0,2,17,0,0
0,0,1,48,0,0
1,0,4,11,0,0
0,0,0,2,0,0
0,0,8,0,0,0
0,0,0,21,0,0
0,0,104,20,0,0
0,0,0,1,0,0
1,1,0,9,0,0
0,0,1,2,0,0
0,0,45,16,0,0
0,0,54,0,0,0
0,0,12,5,0,0
1,0,51,23,0,0
0,0,37,0,0,0
0,0,14,7,0,0
0,1,34,24,0,1
0,0,0,8,0,0
0,0,4,5,0,0
0,0,21,4,0,0
0,0,0,2,0,0
4,0,0,32,0,0
0,0,15,9,0,0
0,0,47,16,0,0
0,0,19,10,0,0
0,0,33,8,0,0
1,0,0,10,0,0
2,0,31,18,0,0
0,0,32,9,0,0
0,0,0,17,0,0
0,0,13,4,0,0
0,0,1,22,0,1
0,0,25,0,0,0
0,0,8,12,0,0
1,0,138,19,0,0
0,0,0,1,0,0
0,0,16,9,0,0
0,0,94,0,0,0
0,0,2,5,0,0
0,0,14,8,0,0
0,0,113,15,0,0
0,0,47,11,0,0
0,0,0,4,0,0
0,0,42,14,0,0
0,0,30,3,0,0
0,0,70,0,0,0
0,0,51,19,0,0
0,0,31,0,0,0
0,0,62,8,0,0
0,0,26,7,0,0
0,7,1,8,0,0
0,2,0,4,0,0
0,0,9,0,0,0
0,0,13,16,0,0
0,0,9,4,0,0
0,0,84,0,0,0
0,0,0,11,0,0
0,0,10,1,0,0
1,0,13,12,0,0
0,0,4,0,0,0
0,1,64,12,0,0
0,0,18,4,0,0
0,0,44,37,0,0
1,0,6,11,0,0
0,0,4,7,0,0
0,0,52,8,0,0
0,0,166,70,0,0
0,0,0,12,0,0
2,0,47,14,0,0
0,0,116,9,0,0
0,0,25,7,0,0
0,0,37,7,0,0
0,0,45,15,0,0
0,0,11,6,0,0
0,0,40,5,0,0
0,0,39,8,0,0
0,0,69,7,0,0
0,0,8,5,0,0
0,0,6,8,0,0
0,0,3,0,0,0
0,0,0,5,0,0
0,0,0,4,0,0
0,0,82,0,0,0
0,0,64,23,0,0
0,0,90,4,0,0
0,0,4,0,0,0
1,0,0,10,0,0
0,0,17,0,0,0
0,0,1,3,0,0
0,0,0,3,0,0
2,0,34,29,0,0
0,0,1,2,0,0
0,0,0,0,0,0
0,0,64,0,0,0
0,0,15,0,0,0
1,0,143,19,0,0
0,0,41,9,0,0
0,0,0,1,0,0
5,0,16,65,0,0
0,0,21,0,0,0
0,0,24,5,0,0
0,0,54,0,0,0
0,0,9,2,0,0
0,1,16,7,0,0
0,0,22,6,0,0
0,1,0,20,0,0
0,0,87,23,0,0
1,1,35,14,0,0
0,0,2,4,0,0
0,0,0,1,0,0
0,0,0,39,0,0
0,0,19,13,0,0
0,0,0,55,0,0
0,0,0,3,0,0
1,0,44,7,0,0
0,0,0,11,0,0
0,0,167,0,0,0
0,0,25,0,0,0
0,0,2,3,0,0
0,5,2,4,0,0
0,0,79,6,0,0
1,0,2,3,0,0
2,0,22,6,0,0
1,0,43,30,0,0
0,0,16,4,0,0
2,1,41,20,0,0
0,0,36,4,0,0
1,0,5,8,0,0
0,1,45,3,0,1
0,0,16,0,0,0
3,1,0,68,0,0
0,0,0,1,0,0
0,0,10,15,0,0
2,0,8,32,0,0
0,0,26,17,0,0
0,0,0,7,0,0
0,0,0,7,0,0
0,0,4,1,0,0
0,0,7,7,0,0
0,0,37,14,0,0
0,0,32,0,0,0
0,0,3,9,0,0
0,0,29,4,0,0
0,0,1,4,0,0
1,0,92,18,0,0
1,0,0,5,0,0
0,0,20,0,0,0
0,0,45,22,0,0
0,0,17,10,0,0
1,0,34,17,0,0
1,0,13,8,0,0
0,0,11,18,0,0
0,0,20,10,0,0
1,0,46,11,0,0
0,0,56,39,0,0
0,0,2,5,0,0
0,0,4,0,0,0
0,0,0,10,0,0
0,0,23,4,0,0
0,1,29,24,0,2
1,1,73,3,0,0
0,0,45,18,0,0
0,0,7,8,0,0
0,0,0,19,0,0
1,0,0,17,0,0
0,0,40,9,0,0
1,0,28,7,0,0
0,0,0,32,0,0
2,0,0,59,0,0
0,0,7,6,0,0
0,0,3,6,0,0
0,0,131,0,0,0
0,0,66,22,0,0
0,0,73,18,0,0
0,0,59,7,0,0
0,0,0,10,0,0
1,0,16,5,0,0
0,0,25,5,0,0
0,0,17,0,0,0
0,0,20,2,0,0
1,0,0,66,0,0
0,0,155,0,0,0
0,0,0,9,0,0
0,0,90,60,0,0
0,0,31,0,0,0
0,0,45,0,0,0
0,0,31,0,0,0
0,7,74,28,0,26
0,0,22,0,0,0
0,0,0,4,0,0
0,0,33,10,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,5,0,0,0
0,0,39,8,0,0
0,0,14,8,0,0
0,0,13,3,0,0
0,0,17,4,0,0
0,0,0,4,0,0
1,0,0,5,0,0
0,4,0,13,0,0
0,0,0,6,0,0
1,0,72,56,0,0
0,0,37,23,0,0
0,0,0,5,0,0
0,0,0,25,0,0
0,1,55,19,0,12
0,0,0,15,0,0
0,0,38,8,0,0
0,0,43,20,0,0
0,0,0,4,0,0
2,0,9,4,0,0
1,0,15,22,0,0
0,0,59,11,0,0
0,0,2,5,0,0
0,0,29,15,0,0
0,0,115,5,0,0
0,0,21,8,0,0
0,0,97,2,0,0
4,0,0,14,0,0
0,0,12,9,0,0
0,1,209,26,0,0
2,2,23,20,0,0
1,0,21,5,0,0
0,0,0,11,0,0
0,0,16,5,0,0
2,0,112,9,0,0
0,0,0,6,0,0
0,2,68,7,0,0
0,0,30,9,0,0
0,0,15,4,0,0
0,0,50,5,0,0
0,0,7,0,0,0
0,0,27,7,0,0
0,1,20,5,0,0
1,0,61,18,0,0
3,0,0,46,0,0
2,1,27,20,0,0
0,0,0,35,0,0
0,0,2,0,0,0
0,0,39,0,0,0
0,0,18,8,0,0
0,0,34,12,0,0
0,1,74,7,0,0
0,0,15,7,0,0
1,0,2,0,0,0
0,0,0,66,0,0
0,0,0,9,0,0
0,0,0,1,0,0
0,2,16,11,0,0
0,0,0,5,0,0
0,0,52,0,0,0
1,0,98,11,0,0
0,0,29,3,0,0
0,0,5,6,0,0
2,0,45,16,0,0
1,2,9,26,0,0
0,0,98,37,0,0
2,0,0,3,0,0
0,0,12,0,0,0
0,0,22,4,0,0
0,0,65,22,0,0
0,0,7,2,0,0
1,0,121,11,0,0
0,0,8,11,0,0
0,0,14,0,0,0
2,0,0,15,0,0
0,0,17,31,0,0
0,0,39,4,0,0
0,0,0,13,0,0
0,0,524,37,0,0
0,1,11,11,0,0
1,0,19,8,0,0
1,0,165,20,0,0
0,5,152,21,0,14
0,0,60,9,0,0
0,0,5,9,0,0
1,1,48,33,0,0
0,0,1,0,0,0
1,0,35,11,0,0
0,0,27,13,0,0
1,0,32,26,0,0
0,0,30,0,0,0
1,0,47,23,0,0
1,1,26,10,0,0
0,0,61,0,0,0
0,0,29,29,0,0
0,0,0,8,0,0
1,0,1,30,0,0
1,0,24,12,0,0
1,0,97,17,0,0
0,0,33,0,0,0
0,0,47,7,0,0
0,0,17,21,0,0
0,0,5,6,0,0
3,0,33,7,0,0
0,0,0,3,0,0
1,0,5,24,0,0
0,0,39,11,0,0
1,1,77,16,0,0
0,0,0,6,0,0
0,0,11,5,0,0
0,2,9,13,0,0
0,0,27,0,0,0
0,0,41,16,0,0
0,0,33,4,0,0
0,0,17,7,0,0
0,0,17,1,0,0
0,3,38,6,0,0
0,0,55,17,0,0
0,0,30,17,0,0
3,0,1,60,0,0
0,0,0,0,0,0
0,0,12,3,0,0
0,0,0,0,0,0
0,0,133,38,0,0
1,0,81,17,0,0
0,0,9,19,0,0
0,0,1,11,0,0
0,0,4,0,0,0
0,0,33,0,0,0
0,0,16,0,0,0
0,0,0,6,0,0
1,0,21,5,0,0
0,0,33,8,0,0
0,0,0,19,0,0
0,0,4,22,0,0
0,0,8,0,0,0
0,0,30,8,0,0
0,0,10,0,0,0
0,0,47,0,0,0
0,0,0,2,0,0
0,0,75,0,0,0
0,0,14,0,0,0
0,0,53,0,0,0
1,1,6,15,0,0
2,1,94,28,0,0
0,0,0,6,0,0
0,0,1,15,0,0
0,0,1,0,0,0
0,0,19,12,0,0
0,0,0,32,0,0
0,0,0,2,0,0
0,0,4,0,0,0
5,0,0,20,0,0
1,0,9,4,0,0
0,0,0,2,0,0
2,0,48,2,0,0
0,0,66,13,0,0
0,0,44,8,0,0
0,0,12,6,0,0
1,0,47,14,0,0
0,0,0,9,0,0
0,0,17,0,0,0
0,0,43,12,0,0
0,0,14,8,0,0
4,0,206,68,0,0
1,0,15,7,0,0
0,0,7,2,0,0
1,6,2,16,0,0
0,0,2,3,0,0
2,0,49,16,0,0
1,0,0,14,0,0
0,0,44,13,0,0
0,0,328,50,0,0
0,0,0,5,0,0
0,0,140,16,0,0
0,0,13,10,0,0
0,0,0,2,0,0
0,0,7,18,0,0
0,0,62,16,0,0
0,0,81,10,0,0
1,1,7,16,0,0
0,0,54,0,0,1
0,0,14,0,0,0
0,0,0,10,0,0
0,0,17,3,0,0
0,0,0,1,0,0
0,0,0,21,0,0
0,0,2,0,0,0
0,0,34,5,0,0
0,0,4,7,0,0
0,0,0,1,0,0
3,0,1,57,0,0
1,0,101,9,0,0
0,0,78,5,0,0
1,1,0,23,0,0
0,0,0,0,0,0
0,0,24,16,0,0
0,0,0,1,0,0
0,0,8,0,0,0
0,0,4,3,0,0
1,0,0,7,0,0
3,0,75,14,0,0
0,0,99,22,0,0
1,0,0,16,0,0
0,0,121,13,0,0
0,0,63,13,0,0
0,12,1,30,0,0
0,0,74,5,0,0
0,0,47,20,0,0
0,0,11,43,0,0
0,0,205,22,0,0
0,0,26,22,0,0
0,0,2,1,0,0
0,0,1,6,0,0
0,0,19,0,0,0
0,0,57,11,0,0
0,0,34,7,0,0
0,0,0,10,0,0
0,0,57,0,0,0
0,0,0,3,0,0
0,0,26,6,0,0
0,1,7,7,0,0
0,0,0,42,0,0
0,0,1,0,0,0
0,1,11,10,0,0
0,0,11,8,0,0
0,0,72,30,0,0
1,0,44,23,0,0
0,0,50,12,0,0
1,0,6,2,0,0
0,0,12,6,0,0
0,0,27,12,0,0
2,0,0,20,0,0
0,0,1,18,0,0
0,0,11,18,0,0
0,0,20,2,0,0
0,0,75,1,0,0
0,0,68,10,0,0
0,0,62,18,0,0
0,0,150,24,0,0
3,0,60,16,0,0
0,0,35,6,0,0
0,0,0,13,0,0
0,0,0,12,0,0
0,0,39,10,0,0
0,0,0,7,0,0
1,0,0,54,0,0
0,0,15,0,0,0
1,0,56,13,0,0
1,0,0,3,0,0
1,0,22,4,0,0
0,0,2,7,0,0
0,0,0,8,0,0
0,0,35,5,0,0
0,0,4,4,0,0
0,0,0,1,0,0
0,8,0,1,0,9
0,0,0,13,0,0
1,1,17,4,0,0
0,0,38,12,0,0
0,0,0,6,0,0
0,0,1,0,0,0
0,0,17,14,0,0
1,0,0,14,0,0
0,0,4,5,0,0
0,0,0,11,0,0
0,0,0,11,0,0
0,0,0,0,0,0
0,0,0,1,0,0
1,0,0,41,0,0
0,2,93,11,0,23
0,0,25,7,0,0
1,0,71,10,0,0
0,0,58,10,0,0
0,0,30,11,0,0
0,0,51,7,0,0
0,0,15,12,0,0
2,1,24,7,0,0
0,0,16,0,0,0
0,0,49,19,0,0
0,0,53,0,0,0
0,0,2,10,0,0
0,0,2,1,0,0
0,0,9,21,0,0
0,1,93,16,0,0
1,0,14,5,0,0
0,0,2,1,0,0
9,0,0,69,0,0
0,0,2,2,0,0
0,0,23,7,0,0
3,0,69,4,0,0
0,0,2,11,0,0
0,0,13,4,0,0
0,0,26,9,0,0
0,0,0,8,0,0
0,0,12,43,0,0
0,0,2,11,0,0
0,0,23,6,0,0
0,0,29,7,0,0
0,0,14,0,0,0
0,0,11,0,0,0
0,0,0,1,0,0
2,0,18,23,0,0
0,0,2,18,0,0
2,0,10,10,0,0
0,0,6,3,0,0
0,0,48,0,0,0
0,0,12,5,0,0
0,0,0,16,0,0
1,0,5,5,0,0
0,4,0,6,0,0
1,0,15,6,0,0
0,0,44,0,0,0
2,0,1,27,0,0
1,0,33,6,0,0
0,0,0,14,0,0
0,0,1,0,0,0
0,0,9,2,0,0
0,0,0,6,0,0
0,0,18,15,0,0
0,0,42,6,0,0
0,0,5,8,0,0
0,0,9,0,0,0
2,0,149,75,0,0
1,0,24,5,0,0
0,3,4,6,0,0
0,0,5,3,0,0
0,0,22,0,0,0
0,0,0,2,0,0
2,0,7,2,0,0
0,0,30,0,0,0
0,1,0,17,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,17,4,0,0
0,0,65,30,0,0
0,0,19,0,0,0
0,0,0,4,0,0
1,0,0,5,0,0
1,0,3,6,0,0
1,0,0,8,0,0
0,6,4,27,0,0
0,0,7,0,0,0
0,0,33,0,0,0
0,0,0,2,0,0
0,0,23,0,0,0
0,0,38,4,0,0
0,0,78,14,0,0
0,0,7,4,0,0
0,0,0,11,0,0
0,0,59,21,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,33,0,0,0
0,0,63,0,0,0
0,0,0,21,0,0
0,0,9,3,0,0
0,3,90,35,0,0
0,0,22,7,0,0
1,0,5,5,0,0
0,0,29,0,0,0
0,0,55,8,0,0
0,0,99,0,0,0
0,0,2,1,0,0
1,0,34,12,0,0
0,0,55,0,0,0
0,0,0,22,0,0
0,0,2,1,0,0
0,0,27,0,0,0
1,0,1,28,0,0
0,0,45,12,0,0
0,0,1,2,0,0
1,1,0,30,0,0
0,0,8,15,0,0
0,0,18,4,0,0
2,0,63,11,0,0
2,2,3,37,0,0
1,0,108,12,0,0
0,0,29,10,0,0
0,0,14,4,0,0
0,0,5,0,0,0
0,0,0,20,0,0
0,0,29,0,0,0
0,0,1,5,0,0
1,0,2,6,0,0
0,0,11,4,0,0
0,0,0,33,0,1
0,0,73,29,0,0
1,1,1,5,0,0
1,0,69,12,0,0
0,0,0,0,0,0
0,0,108,14,0,0
0,0,41,10,0,0
0,0,0,4,0,0
0,0,30,0,0,0
0,0,5,0,0,0
0,0,101,0,0,0
0,0,47,16,0,0
0,0,0,28,0,0
0,0,6,0,0,0
1,0,33,22,0,0
7,0,1,6,0,0
0,0,2,20,0,0
0,0,1,0,0,0
1,0,30,14,0,0
0,0,98,11,0,0
1,1,0,43,0,0
0,0,64,0,0,0
0,0,0,2,0,6
0,0,46,9,0,0
2,0,50,18,0,0
0,0,12,3,0,0
0,0,30,2,0,0
0,0,34,0,0,0
0,0,12,0,0,0
0,0,14,7,0,0
0,0,0,6,0,0
1,0,0,59,0,0
2,0,0,44,0,0
2,0,21,130,0,0
0,0,45,3,0,0
0,0,0,12,0,0
0,0,0,22,0,0
5,0,51,19,0,0
0,0,0,19,0,0
0,0,10,5,0,0
1,0,0,5,0,0
0,0,34,10,0,0
0,0,15,0,0,0
0,0,16,1,0,1
0,0,0,0,0,0
0,0,15,5,0,0
0,0,42,2,0,0
1,0,0,22,0,1
0,0,105,16,0,0
1,0,33,21,0,0
0,0,24,6,0,0
0,0,22,4,0,0
1,0,13,22,0,0
2,0,34,7,0,0
0,0,34,0,0,0
0,0,6,1,0,0
0,1,0,18,0,0
0,0,0,9,0,0
2,0,34,7,0,0
0,0,2,1,0,0
2,0,16,4,0,0
1,0,0,11,0,0
0,0,30,7,0,0
0,0,0,17,0,0
0,0,0,20,0,0
0,0,45,10,0,0
0,0,79,20,0,0
1,1,3,6,0,0
0,0,14,5,0,0
0,0,0,10,0,0
0,0,4,0,0,0
1,0,17,32,0,0
0,0,9,4,0,0
0,0,41,7,0,0
0,0,2,7,0,0
0,0,37,20,0,0
1,0,2,24,0,0
0,0,33,0,0,0
0,1,40,9,0,0
0,0,58,0,0,0
1,0,11,5,0,0
0,0,0,29,0,0
1,0,3,9,0,0
0,0,13,8,0,0
1,0,0,6,0,0
0,0,14,3,0,0
0,0,43,0,0,0
0,0,139,33,0,0
0,0,56,2,0,0
0,0,0,17,0,0
0,0,0,4,0,0
0,0,22,15,0,0
0,0,14,6,0,0
0,0,1,2,0,0
0,0,5,0,0,0
1,0,0,0,0,0
0,0,3,0,0,0
1,0,26,17,0,0
0,1,3,5,0,3
0,0,1,2,0,0
1,0,0,3,0,0
0,0,16,12,0,0
0,0,6,0,0,0
0,0,29,0,0,0
1,0,170,12,0,0
0,0,15,0,0,0
0,0,5,8,0,0
0,0,0,3,0,0
1,0,0,22,0,0
0,0,49,0,0,0
0,0,10,3,0,0
3,0,0,9,0,0
0,0,0,4,0,0
0,0,28,0,0,0
1,1,0,28,0,0
0,0,0,5,0,0
0,0,16,4,0,0
0,0,167,52,0,0
0,0,13,0,0,0
0,0,24,0,0,0
0,0,69,26,0,0
0,0,0,0,0,0
0,0,21,0,0,0
0,1,13,16,0,0
0,0,9,0,0,0
0,0,0,6,0,0
0,0,0,6,0,0
0,0,0,2,0,0
0,0,23,2,0,0
0,0,37,4,0,0
0,0,55,16,0,0
0,11,0,28,0,0
0,0,55,3,0,0
0,0,0,1,0,0
0,0,31,0,0,0
0,0,2,0,0,0
0,0,9,18,0,0
0,0,0,0,0,0
0,0,1,6,0,0
0,0,24,11,0,0
0,0,0,0,0,0
0,0,37,0,0,0
0,0,4,0,0,0
0,0,0,0,0,0
0,0,17,0,0,0
0,0,96,13,0,0
0,0,46,11,0,0
0,0,0,3,0,0
0,0,12,0,0,0
0,0,0,1,0,0
1,0,0,10,0,0
0,0,0,9,0,0
0,0,12,9,0,0
1,13,93,17,0,0
0,0,0,2,0,0
0,0,19,7,0,0
0,1,0,35,0,0
0,0,8,8,0,0
0,0,0,3,0,0
0,0,87,13,0,0
0,1,235,18,0,0
0,0,0,4,0,0
0,0,2,4,0,0
0,0,0,23,0,0
1,0,24,7,0,0
0,19,13,20,0,11
0,0,18,8,0,0
1,0,48,15,0,0
0,0,75,26,0,0
1,0,12,7,0,0
0,0,32,0,0,0
1,0,28,6,0,0
0,0,0,5,0,0
0,0,1,0,0,0
0,0,43,11,0,0
1,0,89,11,0,0
0,0,28,11,0,0
0,0,0,20,0,0
0,0,52,16,0,0
0,0,15,12,0,0
0,0,0,8,0,0
0,0,45,0,0,0
0,5,102,170,0,0
0,0,38,12,0,0
0,0,8,5,0,0
0,0,7,0,0,0
1,0,0,36,0,0
2,0,45,10,0,0
0,0,0,14,0,0
0,3,12,6,0,1
0,0,6,0,0,0
0,0,28,0,0,0
0,0,20,8,0,0
0,0,0,1,0,0
1,0,9,14,0,0
0,0,63,6,0,0
0,0,0,5,0,0
0,0,44,3,0,0
0,0,34,0,0,0
1,0,23,3,0,0
0,0,0,6,0,0
0,0,37,35,0,0
0,1,25,3,0,0
0,0,4,3,0,0
1,0,0,6,0,0
1,0,26,10,0,0
1,3,65,16,0,0
0,0,25,0,0,0
1,0,0,3,0,0
0,0,9,5,0,0
0,0,96,25,0,0
0,0,14,0,0,0
0,0,0,13,0,0
0,0,41,16,0,0
0,0,21,13,0,0
0,0,11,4,0,0
1,0,0,6,0,0
0,0,5,0,0,0
1,0,21,6,0,0
0,0,0,12,0,0
0,0,10,0,0,0
0,0,34,9,0,0
0,4,7,4,0,1
0,0,0,11,0,0
0,0,9,7,0,0
0,0,0,7,0,0
2,0,0,23,0,0
1,0,32,7,0,0
0,0,0,142,0,0
0,0,0,8,0,0
1,9,0,26,0,0
0,0,2,0,0,0
0,0,0,0,0,0
2,0,0,16,0,0
0,0,3,2,0,0
0,0,104,16,0,0
2,0,42,5,0,0
0,0,10,21,0,0
1,0,13,4,0,0
0,0,0,2,0,0
0,0,28,6,0,0
0,0,0,76,0,0
0,0,21,5,0,1
2,0,0,37,0,0
0,0,0,22,0,0
0,0,0,12,0,0
0,0,41,7,0,0
0,0,59,9,0,0
0,0,21,9,0,0
0,0,19,0,0,0
0,0,4,6,0,0
0,0,23,9,0,0
0,0,9,0,0,0
0,0,44,0,0,0
0,0,8,4,0,0
0,0,9,5,0,0
0,0,50,0,0,0
0,0,45,6,0,0
0,0,0,9,0,0
0,0,30,0,0,0
1,0,47,13,0,0
0,0,0,30,0,0
0,0,60,22,0,0
0,1,43,8,0,0
0,0,11,23,0,0
1,0,13,3,0,0
2,0,1,3,0,0
1,0,13,7,0,0
0,0,1,41,0,0
0,0,97,9,0,0
0,1,9,3,0,2
0,10,0,16,0,0
0,0,13,16,0,0
0,0,75,2,0,0
0,0,1,2,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,18,6,0,0
2,1,17,5,0,0
1,0,45,26,0,0
0,0,37,5,0,0
0,0,2,0,0,0
0,0,27,12,0,0
1,0,0,1,0,0
0,0,13,0,0,0
0,0,74,40,0,0
1,0,92,12,0,0
0,0,156,0,0,0
0,0,18,9,0,0
1,0,13,14,0,0
0,0,14,0,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,59,29,0,0
0,0,31,0,0,0
1,0,13,19,0,0
0,0,15,16,0,0
0,0,21,12,0,0
0,0,32,10,0,0
0,0,37,0,0,0
0,0,31,5,0,0
0,0,24,11,0,0
1,0,33,18,0,0
0,6,40,7,0,18
1,0,20,14,0,0
0,0,15,3,0,0
0,0,0,0,0,0
0,0,4,0,0,0
0,0,0,1,0,0
1,0,103,23,0,0
0,0,60,16,0,0
0,0,0,5,0,0
1,0,2,10,0,0
0,0,0,8,0,0
3,6,19,19,0,13
0,0,12,1,0,0
0,0,27,16,0,0
0,0,28,0,0,0
0,0,43,15,0,0
0,0,0,2,0,0
2,0,36,15,0,0
0,0,57,0,0,0
0,0,0,11,0,0
0,0,13,10,0,0
0,0,4,3,0,0
0,0,3,0,0,0
0,0,15,0,0,0
0,0,32,6,0,0
0,0,9,4,0,0
0,0,200,19,0,0
0,0,0,7,0,0
0,0,20,4,0,0
0,0,21,3,0,0
0,0,0,1,0,0
0,0,13,6,0,0
0,0,0,1,0,0
0,0,14,9,0,0
0,0,65,0,0,0
0,0,34,0,0,0
0,0,33,20,0,0
1,0,74,15,0,0
0,0,3,0,0,0
0,0,13,0,0,0
0,0,0,1,0,0
0,0,6,3,0,0
0,0,19,2,0,0
0,0,5,9,0,0
